cidades,id,uf
Ibiaçá,4803,RS
Ibiraiaras,4804,RS
Ibirapuitã,4805,RS
Ibirubá,4806,RS
Igrejinha,4807,RS
Ijuí,4808,RS
Ilópolis,4809,RS
Imbé,4810,RS
Imigrante,4811,RS
Independência,4812,RS
Inhacorá,4813,RS
Ipê,4814,RS
Ipiranga do Sul,4815,RS
Iraí,4816,RS
Itaara,4817,RS
Itacurubi,4818,RS
Itapuca,4819,RS
Itaqui,4820,RS
Itati,4821,RS
Itatiba do Sul,4822,RS
Ivorá,4823,RS
Ivoti,4824,RS
Jaboticaba,4825,RS
Jacuizinho,4826,RS
Jacutinga,4827,RS
Jaguarão,4828,RS
Jaguari,4829,RS
Jaquirana,4830,RS
Jari,4831,RS
Jóia,4832,RS
Júlio de Castilhos,4833,RS
Lagoa Bonita do Sul,4834,RS
Lagoa dos Três Cantos,4835,RS
Lagoa Vermelha,4836,RS
Lagoão,4837,RS
Lajeado,4838,RS
Lajeado do Bugre,4839,RS
Lavras do Sul,4840,RS
Liberato Salzano,4841,RS
Lindolfo Collor,4842,RS
Linha Nova,4843,RS
Maçambará,4844,RS
Machadinho,4845,RS
Mampituba,4846,RS
Manoel Viana,4847,RS
Maquiné,4848,RS
Maratá,4849,RS
Marau,4850,RS
Marcelino Ramos,4851,RS
Mariana Pimentel,4852,RS
Mariano Moro,4853,RS
Marques de Souza,4854,RS
Mata,4855,RS
Mato Castelhano,4856,RS
Mato Leitão,4857,RS
Mato Queimado,4858,RS
Maximiliano de Almeida,4859,RS
Minas do Leão,4860,RS
Miraguaí,4861,RS
Montauri,4862,RS
Monte Alegre dos Campos,4863,RS
Monte Belo do Sul,4864,RS
Montenegro,4865,RS
Mormaço,4866,RS
Morrinhos do Sul,4867,RS
Morro Redondo,4868,RS
Morro Reuter,4869,RS
Mostardas,4870,RS
Muçum,4871,RS
Muitos Capões,4872,RS
Muliterno,4873,RS
Não-Me-Toque,4874,RS
Nicolau Vergueiro,4875,RS
Nonoai,4876,RS
Nova Alvorada,4877,RS
Nova Araçá,4878,RS
Nova Bassano,4879,RS
Nova Boa Vista,4880,RS
Nova Bréscia,4881,RS
Nova Candelária,4882,RS
Nova Esperança do Sul,4883,RS
Nova Hartz,4884,RS
Nova Pádua,4885,RS
Nova Palma,4886,RS
Nova Petrópolis,4887,RS
Nova Prata,4888,RS
Nova Ramada,4889,RS
Nova Roma do Sul,4890,RS
Nova Santa Rita,4891,RS
Novo Barreiro,4892,RS
Novo Cabrais,4893,RS
Novo Hamburgo,4894,RS
Novo Machado,4895,RS
Novo Tiradentes,4896,RS
Novo Xingu,4897,RS
Osório,4898,RS
Paim Filho,4899,RS
Palmares do Sul,4900,RS
Palmeira das Missões,4901,RS
Palmitinho,4902,RS
Panambi,4903,RS
Pantano Grande,4904,RS
Paraí,4905,RS
Paraíso do Sul,4906,RS
Pareci Novo,4907,RS
Parobé,4908,RS
Passa Sete,4909,RS
Passo do Sobrado,4910,RS
Passo Fundo,4911,RS
Paulo Bento,4912,RS
Paverama,4913,RS
Pedras Altas,4914,RS
Pedro Osório,4915,RS
Pejuçara,4916,RS
Pelotas,4917,RS
Picada Café,4918,RS
Pinhal,4919,RS
Pinhal da Serra,4920,RS
Pinhal Grande,4921,RS
Pinheirinho do Vale,4922,RS
Pinheiro Machado,4923,RS
Pinto Bandeira,4924,RS
Pirapó,4925,RS
Piratini,4926,RS
Planalto,4927,RS
Poço das Antas,4928,RS
Pontão,4929,RS
Ponte Preta,4930,RS
Portão,4931,RS
Porto Alegre,4932,RS
Porto Lucena,4933,RS
Porto Mauá,4934,RS
Porto Vera Cruz,4935,RS
Porto Xavier,4936,RS
Pouso Novo,4937,RS
Presidente Lucena,4938,RS
Progresso,4939,RS
Protásio Alves,4940,RS
Putinga,4941,RS
Quaraí,4942,RS
Quatro Irmãos,4943,RS
Quevedos,4944,RS
Quinze de Novembro,4945,RS
Redentora,4946,RS
Relvado,4947,RS
Restinga Sêca,4948,RS
Rio dos Índios,4949,RS
Rio Grande,4950,RS
Rio Pardo,4951,RS
Riozinho,4952,RS
Roca Sales,4953,RS
Rodeio Bonito,4954,RS
Rolador,4955,RS
Rolante,4956,RS
Ronda Alta,4957,RS
Rondinha,4958,RS
Roque Gonzales,4959,RS
Rosário do Sul,4960,RS
Sagrada Família,4961,RS
Saldanha Marinho,4962,RS
Salto do Jacuí,4963,RS
Salvador das Missões,4964,RS
Salvador do Sul,4965,RS
Sananduva,4966,RS
Santa Bárbara do Sul,4967,RS
Santa Cecília do Sul,4968,RS
Santa Clara do Sul,4969,RS
Santa Cruz do Sul,4970,RS
Santa Margarida do Sul,4971,RS
Santa Maria,4972,RS
Santa Maria do Herval,4973,RS
Santa Rosa,4974,RS
Santa Tereza,4975,RS
Santa Vitória do Palmar,4976,RS
Santana da Boa Vista,4977,RS
Sant Ana do Livramento,4978,RS
Santiago,4979,RS
Santo Ângelo,4980,RS
Santo Antônio da Patrulha,4981,RS
Santo Antônio das Missões,4982,RS
Santo Antônio do Palma,4983,RS
Santo Antônio do Planalto,4984,RS
Santo Augusto,4985,RS
Santo Cristo,4986,RS
Santo Expedito do Sul,4987,RS
São Borja,4988,RS
São Domingos do Sul,4989,RS
São Francisco de Assis,4990,RS
São Francisco de Paula,4991,RS
São Gabriel,4992,RS
São Jerônimo,4993,RS
São João da Urtiga,4994,RS
São João do Polêsine,4995,RS
São Jorge,4996,RS
São José das Missões,4997,RS
São José do Herval,4998,RS
São José do Hortêncio,4999,RS
São José do Inhacorá,5000,RS
São José do Norte,5001,RS
São José do Ouro,5002,RS
São José do Sul,5003,RS
São José dos Ausentes,5004,RS
São Leopoldo,5005,RS
São Lourenço do Sul,5006,RS
São Luiz Gonzaga,5007,RS
São Marcos,5008,RS
São Martinho,5009,RS
São Martinho da Serra,5010,RS
São Miguel das Missões,5011,RS
São Nicolau,5012,RS
São Paulo das Missões,5013,RS
São Pedro da Serra,5014,RS
São Pedro das Missões,5015,RS
São Pedro do Butiá,5016,RS
São Pedro do Sul,5017,RS
São Sebastião do Caí,5018,RS
São Sepé,5019,RS
São Valentim,5020,RS
São Valentim do Sul,5021,RS
São Valério do Sul,5022,RS
São Vendelino,5023,RS
São Vicente do Sul,5024,RS
Sapiranga,5025,RS
Sapucaia do Sul,5026,RS
Sarandi,5027,RS
Seberi,5028,RS
Sede Nova,5029,RS
Segredo,5030,RS
Selbach,5031,RS
Senador Salgado Filho,5032,RS
Sentinela do Sul,5033,RS
Serafina Corrêa,5034,RS
Sério,5035,RS
Sertão,5036,RS
Sertão Santana,5037,RS
Sete de Setembro,5038,RS
Severiano de Almeida,5039,RS
Silveira Martins,5040,RS
Sinimbu,5041,RS
Sobradinho,5042,RS
Soledade,5043,RS
Tabaí,5044,RS
Tapejara,5045,RS
Tapera,5046,RS
Tapes,5047,RS
Taquara,5048,RS
Taquari,5049,RS
Taquaruçu do Sul,5050,RS
Tavares,5051,RS
Tenente Portela,5052,RS
Terra de Areia,5053,RS
Teutônia,5054,RS
Tio Hugo,5055,RS
Tiradentes do Sul,5056,RS
Toropi,5057,RS
Torres,5058,RS
Tramandaí,5059,RS
Travesseiro,5060,RS
Três Arroios,5061,RS
Três Cachoeiras,5062,RS
Três Coroas,5063,RS
Três de Maio,5064,RS
Três Forquilhas,5065,RS
Três Palmeiras,5066,RS
Três Passos,5067,RS
Trindade do Sul,5068,RS
Triunfo,5069,RS
Tucunduva,5070,RS
Tunas,5071,RS
Tupanci do Sul,5072,RS
Tupanciretã,5073,RS
Tupandi,5074,RS
Tuparendi,5075,RS
Turuçu,5076,RS
Ubiretama,5077,RS
União da Serra,5078,RS
Unistalda,5079,RS
Uruguaiana,5080,RS
Vacaria,5081,RS
Vale do Sol,5082,RS
Vale Real,5083,RS
Vale Verde,5084,RS
Vanini,5085,RS
Venâncio Aires,5086,RS
Vera Cruz,5087,RS
Veranópolis,5088,RS
Vespasiano Corrêa,5089,RS
Viadutos,5090,RS
Viamão,5091,RS
Vicente Dutra,5092,RS
Victor Graeff,5093,RS
Vila Flores,5094,RS
Vila Lângaro,5095,RS
Vila Maria,5096,RS
Vila Nova do Sul,5097,RS
Vista Alegre,5098,RS
Vista Alegre do Prata,5099,RS
Vista Gaúcha,5100,RS
Vitória das Missões,5101,RS
Westfália,5102,RS
Xangri-lá,5103,RS
Água Clara,5104,MS
Alcinópolis,5105,MS
Amambai,5106,MS
Anastácio,5107,MS
Anaurilândia,5108,MS
Angélica,5109,MS
Antônio João,5110,MS
Aparecida do Taboado,5111,MS
Aquidauana,5112,MS
Aral Moreira,5113,MS
Bandeirantes,5114,MS
Bataguassu,5115,MS
Batayporã,5116,MS
Bela Vista,5117,MS
Bodoquena,5118,MS
Bonito,5119,MS
Brasilândia,5120,MS
Caarapó,5121,MS
Camapuã,5122,MS
Campo Grande,5123,MS
Caracol,5124,MS
Cassilândia,5125,MS
Chapadão do Sul,5126,MS
Corguinho,5127,MS
Coronel Sapucaia,5128,MS
Corumbá,5129,MS
Costa Rica,5130,MS
Coxim,5131,MS
Deodápolis,5132,MS
Dois Irmãos do Buriti,5133,MS
Douradina,5134,MS
Dourados,5135,MS
Eldorado,5136,MS
Fátima do Sul,5137,MS
Figueirão,5138,MS
Glória de Dourados,5139,MS
Guia Lopes da Laguna,5140,MS
Iguatemi,5141,MS
Inocência,5142,MS
Itaporã,5143,MS
Itaquiraí,5144,MS
Ivinhema,5145,MS
Japorã,5146,MS
Jaraguari,5147,MS
Jardim,5148,MS
Jateí,5149,MS
Juti,5150,MS
Ladário,5151,MS
Laguna Carapã,5152,MS
Maracaju,5153,MS
Miranda,5154,MS
Mundo Novo,5155,MS
Naviraí,5156,MS
Nioaque,5157,MS
Nova Alvorada do Sul,5158,MS
Nova Andradina,5159,MS
Novo Horizonte do Sul,5160,MS
Paraíso das Águas,5161,MS
Paranaíba,5162,MS
Paranhos,5163,MS
Pedro Gomes,5164,MS
Ponta Porã,5165,MS
Porto Murtinho,5166,MS
Ribas do Rio Pardo,5167,MS
Rio Brilhante,5168,MS
Rio Negro,5169,MS
Rio Verde de Mato Grosso,5170,MS
Rochedo,5171,MS
Santa Rita do Pardo,5172,MS
São Gabriel do Oeste,5173,MS
Selvíria,5174,MS
Sete Quedas,5175,MS
Sidrolândia,5176,MS
Sonora,5177,MS
Tacuru,5178,MS
Taquarussu,5179,MS
Terenos,5180,MS
Três Lagoas,5181,MS
Vicentina,5182,MS
Acorizal,5183,MT
Água Boa,5184,MT
Alta Floresta,5185,MT
Alto Araguaia,5186,MT
Alto Boa Vista,5187,MT
Alto Garças,5188,MT
Alto Paraguai,5189,MT
Alto Taquari,5190,MT
Apiacás,5191,MT
Araguaiana,5192,MT
Araguainha,5193,MT
Araputanga,5194,MT
Arenápolis,5195,MT
Aripuanã,5196,MT
Barão de Melgaço,5197,MT
Barra do Bugres,5198,MT
Barra do Garças,5199,MT
Bom Jesus do Araguaia,5200,MT
Brasnorte,5201,MT
Cáceres,5202,MT
Campinápolis,5203,MT
Campo Novo do Parecis,5204,MT
Campo Verde,5205,MT
Campos de Júlio,5206,MT
Canabrava do Norte,5207,MT
Canarana,5208,MT
Carlinda,5209,MT
Castanheira,5210,MT
Chapada dos Guimarães,5211,MT
Cláudia,5212,MT
Cocalinho,5213,MT
Colíder,5214,MT
Colniza,5215,MT
Comodoro,5216,MT
Confresa,5217,MT
Conquista D Oeste,5218,MT
Cotriguaçu,5219,MT
Cuiabá,5220,MT
Curvelândia,5221,MT
Denise,5222,MT
Diamantino,5223,MT
Dom Aquino,5224,MT
Feliz Natal,5225,MT
Figueirópolis D Oeste,5226,MT
Gaúcha do Norte,5227,MT
General Carneiro,5228,MT
Glória D Oeste,5229,MT
Guarantã do Norte,5230,MT
Guiratinga,5231,MT
Indiavaí,5232,MT
Ipiranga do Norte,5233,MT
Itanhangá,5234,MT
Itaúba,5235,MT
Itiquira,5236,MT
Jaciara,5237,MT
Jangada,5238,MT
Jauru,5239,MT
Juara,5240,MT
Juína,5241,MT
Juruena,5242,MT
Juscimeira,5243,MT
Lambari D Oeste,5244,MT
Lucas do Rio Verde,5245,MT
Luciara,5246,MT
Marcelândia,5247,MT
Matupá,5248,MT
Mirassol d Oeste,5249,MT
Nobres,5250,MT
Nortelândia,5251,MT
Nossa Senhora do Livramento,5252,MT
Nova Bandeirantes,5253,MT
Nova Brasilândia,5254,MT
Nova Canaã do Norte,5255,MT
Nova Guarita,5256,MT
Nova Lacerda,5257,MT
Nova Marilândia,5258,MT
Nova Maringá,5259,MT
Nova Monte Verde,5260,MT
Nova Mutum,5261,MT
Nova Nazaré,5262,MT
Nova Olímpia,5263,MT
Nova Santa Helena,5264,MT
Nova Ubiratã,5265,MT
Nova Xavantina,5266,MT
Novo Horizonte do Norte,5267,MT
Novo Mundo,5268,MT
Novo Santo Antônio,5269,MT
Novo São Joaquim,5270,MT
Paranaíta,5271,MT
Paranatinga,5272,MT
Pedra Preta,5273,MT
Peixoto de Azevedo,5274,MT
Planalto da Serra,5275,MT
Poconé,5276,MT
Pontal do Araguaia,5277,MT
Ponte Branca,5278,MT
Pontes e Lacerda,5279,MT
Porto Alegre do Norte,5280,MT
Porto dos Gaúchos,5281,MT
Porto Esperidião,5282,MT
Porto Estrela,5283,MT
Poxoréu,5284,MT
Primavera do Leste,5285,MT
Querência,5286,MT
Reserva do Cabaçal,5287,MT
Ribeirão Cascalheira,5288,MT
Ribeirãozinho,5289,MT
Rio Branco,5290,MT
Rondolândia,5291,MT
Rondonópolis,5292,MT
Rosário Oeste,5293,MT
Salto do Céu,5294,MT
Santa Carmem,5295,MT
Santa Cruz do Xingu,5296,MT
Santa Rita do Trivelato,5297,MT
Santa Terezinha,5298,MT
Santo Afonso,5299,MT
Santo Antônio do Leste,5300,MT
Santo Antônio do Leverger,5301,MT
São Félix do Araguaia,5302,MT
São José do Povo,5303,MT
São José do Rio Claro,5304,MT
São José do Xingu,5305,MT
São José dos Quatro Marcos,5306,MT
São Pedro da Cipa,5307,MT
Sapezal,5308,MT
Serra Nova Dourada,5309,MT
Sinop,5310,MT
Sorriso,5311,MT
Tabaporã,5312,MT
Tangará da Serra,5313,MT
Tapurah,5314,MT
Terra Nova do Norte,5315,MT
Tesouro,5316,MT
Torixoréu,5317,MT
União do Sul,5318,MT
Vale de São Domingos,5319,MT
Várzea Grande,5320,MT
Vera,5321,MT
Vila Bela da Santíssima Trindade,5322,MT
Vila Rica,5323,MT
Abadia de Goiás,5324,GO
Abadiânia,5325,GO
Acreúna,5326,GO
Adelândia,5327,GO
Água Fria de Goiás,5328,GO
Água Limpa,5329,GO
Águas Lindas de Goiás,5330,GO
Alexânia,5331,GO
Aloândia,5332,GO
Alto Horizonte,5333,GO
Alto Paraíso de Goiás,5334,GO
Alvorada do Norte,5335,GO
Amaralina,5336,GO
Americano do Brasil,5337,GO
Amorinópolis,5338,GO
Anápolis,5339,GO
Anhanguera,5340,GO
Anicuns,5341,GO
Aparecida de Goiânia,5342,GO
Aparecida do Rio Doce,5343,GO
Aporé,5344,GO
Araçu,5345,GO
Aragarças,5346,GO
Aragoiânia,5347,GO
Araguapaz,5348,GO
Arenópolis,5349,GO
Aruanã,5350,GO
Aurilândia,5351,GO
Avelinópolis,5352,GO
Baliza,5353,GO
Barro Alto,5354,GO
Bela Vista de Goiás,5355,GO
Bom Jardim de Goiás,5356,GO
Bom Jesus de Goiás,5357,GO
Bonfinópolis,5358,GO
Bonópolis,5359,GO
Brazabrantes,5360,GO
Britânia,5361,GO
Buriti Alegre,5362,GO
Buriti de Goiás,5363,GO
Buritinópolis,5364,GO
Cabeceiras,5365,GO
Cachoeira Alta,5366,GO
Cachoeira de Goiás,5367,GO
Cachoeira Dourada,5368,GO
Caçu,5369,GO
Caiapônia,5370,GO
Caldas Novas,5371,GO
Caldazinha,5372,GO
Campestre de Goiás,5373,GO
Campinaçu,5374,GO
Campinorte,5375,GO
Campo Alegre de Goiás,5376,GO
Campo Limpo de Goiás,5377,GO
Campos Belos,5378,GO
Campos Verdes,5379,GO
Carmo do Rio Verde,5380,GO
Castelândia,5381,GO
Catalão,5382,GO
Caturaí,5383,GO
Cavalcante,5384,GO
Ceres,5385,GO
Cezarina,5386,GO
Chapadão do Céu,5387,GO
Cidade Ocidental,5388,GO
Cocalzinho de Goiás,5389,GO
Colinas do Sul,5390,GO
Córrego do Ouro,5391,GO
Corumbá de Goiás,5392,GO
Corumbaíba,5393,GO
Cristalina,5394,GO
Cristianópolis,5395,GO
Crixás,5396,GO
Cromínia,5397,GO
Cumari,5398,GO
Damianópolis,5399,GO
Damolândia,5400,GO
Davinópolis,5401,GO
Diorama,5402,GO
Divinópolis de Goiás,5403,GO
Doverlândia,5404,GO
Edealina,5405,GO
Edéia,5406,GO
Estrela do Norte,5407,GO
Faina,5408,GO
Fazenda Nova,5409,GO
Firminópolis,5410,GO
Flores de Goiás,5411,GO
Formosa,5412,GO
Formoso,5413,GO
Gameleira de Goiás,5414,GO
Goianápolis,5415,GO
Goiandira,5416,GO
Goianésia,5417,GO
Goiânia,5418,GO
Goianira,5419,GO
Goiás,5420,GO
Goiatuba,5421,GO
Gouvelândia,5422,GO
Guapó,5423,GO
Guaraíta,5424,GO
Guarani de Goiás,5425,GO
Guarinos,5426,GO
Heitoraí,5427,GO
Hidrolândia,5428,GO
Hidrolina,5429,GO
Iaciara,5430,GO
Inaciolândia,5431,GO
Indiara,5432,GO
Inhumas,5433,GO
Ipameri,5434,GO
Ipiranga de Goiás,5435,GO
Iporá,5436,GO
Israelândia,5437,GO
Itaberaí,5438,GO
Itaguari,5439,GO
Itaguaru,5440,GO
Itajá,5441,GO
Itapaci,5442,GO
Itapirapuã,5443,GO
Itapuranga,5444,GO
Itarumã,5445,GO
Itauçu,5446,GO
Itumbiara,5447,GO
Ivolândia,5448,GO
Jandaia,5449,GO
Jaraguá,5450,GO
Jataí,5451,GO
Jaupaci,5452,GO
Jesúpolis,5453,GO
Joviânia,5454,GO
Jussara,5455,GO
Lagoa Santa,5456,GO
Leopoldo de Bulhões,5457,GO
Luziânia,5458,GO
Mairipotaba,5459,GO
Mambaí,5460,GO
Mara Rosa,5461,GO
Marzagão,5462,GO
Matrinchã,5463,GO
Maurilândia,5464,GO
Mimoso de Goiás,5465,GO
Minaçu,5466,GO
Mineiros,5467,GO
Moiporá,5468,GO
Monte Alegre de Goiás,5469,GO
Montes Claros de Goiás,5470,GO
Montividiu,5471,GO
Montividiu do Norte,5472,GO
Morrinhos,5473,GO
Morro Agudo de Goiás,5474,GO
Mossâmedes,5475,GO
Mozarlândia,5476,GO
Mundo Novo,5477,GO
Mutunópolis,5478,GO
Nazário,5479,GO
Nerópolis,5480,GO
Niquelândia,5481,GO
Nova América,5482,GO
Nova Aurora,5483,GO
Nova Crixás,5484,GO
Nova Glória,5485,GO
Nova Iguaçu de Goiás,5486,GO
Nova Roma,5487,GO
Nova Veneza,5488,GO
Novo Brasil,5489,GO
Novo Gama,5490,GO
Novo Planalto,5491,GO
Orizona,5492,GO
Ouro Verde de Goiás,5493,GO
Ouvidor,5494,GO
Padre Bernardo,5495,GO
Palestina de Goiás,5496,GO
Palmeiras de Goiás,5497,GO
Palmelo,5498,GO
Palminópolis,5499,GO
Panamá,5500,GO
Paranaiguara,5501,GO
Paraúna,5502,GO
Perolândia,5503,GO
Petrolina de Goiás,5504,GO
Pilar de Goiás,5505,GO
Piracanjuba,5506,GO
Piranhas,5507,GO
Pirenópolis,5508,GO
Pires do Rio,5509,GO
Planaltina,5510,GO
Pontalina,5511,GO
Porangatu,5512,GO
Porteirão,5513,GO
Portelândia,5514,GO
Posse,5515,GO
Professor Jamil,5516,GO
Quirinópolis,5517,GO
Rialma,5518,GO
Rianápolis,5519,GO
Rio Quente,5520,GO
Rio Verde,5521,GO
Rubiataba,5522,GO
Sanclerlândia,5523,GO
Santa Bárbara de Goiás,5524,GO
Santa Cruz de Goiás,5525,GO
Santa Fé de Goiás,5526,GO
Santa Helena de Goiás,5527,GO
Santa Isabel,5528,GO
Santa Rita do Araguaia,5529,GO
Santa Rita do Novo Destino,5530,GO
Santa Rosa de Goiás,5531,GO
Santa Tereza de Goiás,5532,GO
Santa Terezinha de Goiás,5533,GO
Santo Antônio da Barra,5534,GO
Santo Antônio de Goiás,5535,GO
Santo Antônio do Descoberto,5536,GO
São Domingos,5537,GO
São Francisco de Goiás,5538,GO
São João da Paraúna,5539,GO
São João d Aliança,5540,GO
São Luís de Montes Belos,5541,GO
São Luiz do Norte,5542,GO
São Miguel do Araguaia,5543,GO
São Miguel do Passa Quatro,5544,GO
São Patrício,5545,GO
São Simão,5546,GO
Senador Canedo,5547,GO
Serranópolis,5548,GO
Silvânia,5549,GO
Simolândia,5550,GO
Sítio d Abadia,5551,GO
Taquaral de Goiás,5552,GO
Teresina de Goiás,5553,GO
Terezópolis de Goiás,5554,GO
Três Ranchos,5555,GO
Trindade,5556,GO
Trombas,5557,GO
Turvânia,5558,GO
Turvelândia,5559,GO
Uirapuru,5560,GO
Uruaçu,5561,GO
Uruana,5562,GO
Urutaí,5563,GO
Valparaíso de Goiás,5564,GO
Varjão,5565,GO
Vianópolis,5566,GO
Vicentinópolis,5567,GO
Vila Boa,5568,GO
Vila Propício,5569,GO
Brasília,5570,DF
